word,frequency,lang_code
kuzyn,4596,pl
dłonie,4595,pl
chodzę,4594,pl
napewno,4593,pl
odpowiedni,4590,pl
toast,4590,pl
portfel,4589,pl
idealna,4587,pl
zeby,4587,pl
ellen,4586,pl
wygrałem,4584,pl
liczba,4584,pl
wyszedłem,4582,pl
kwestii,4579,pl
spotkał,4578,pl
puścić,4577,pl
nazwa,4575,pl
licha,4573,pl
święto,4573,pl
wzajemnie,4573,pl
pudełko,4571,pl
pieprzone,4571,pl
kup,4568,pl
zakochany,4566,pl
house,4564,pl
informację,4562,pl
rynku,4560,pl
mylę,4560,pl
przeraża,4560,pl
ochronić,4559,pl
dzisiejszy,4556,pl
kolesia,4555,pl
przejście,4553,pl
opowieści,4553,pl
rękami,4553,pl
swych,4550,pl
dzwoniłem,4549,pl
gniew,4549,pl
lodu,4549,pl
programie,4547,pl
przepraszamy,4547,pl
wchodzisz,4546,pl
prezenty,4546,pl
znoszę,4545,pl
fakty,4545,pl
zgody,4545,pl
nazywamy,4545,pl
kupę,4545,pl
zbieg,4544,pl
fajna,4543,pl
zadania,4542,pl
wilson,4540,pl
torby,4538,pl
niezupełnie,4535,pl
wartość,4535,pl
zdecydować,4533,pl
chodzisz,4533,pl
wyjątkowy,4533,pl
lane,4532,pl
zmieniać,4531,pl
telewizor,4531,pl
udziału,4527,pl
uderzenie,4522,pl
brał,4519,pl
wyspy,4518,pl
zrobiłbym,4518,pl
bywa,4518,pl
częściej,4515,pl
przerażające,4515,pl
obrzydliwe,4514,pl
filmów,4514,pl
taksówkę,4514,pl
randki,4512,pl
uważajcie,4510,pl
popełnił,4509,pl
zaufania,4508,pl
młodzi,4507,pl
zasnąć,4507,pl
myśleli,4507,pl
ciał,4507,pl
śnie,4506,pl
nożem,4504,pl
planem,4503,pl
konta,4502,pl
przyszły,4502,pl
garnitur,4501,pl
zabójcą,4501,pl
podobny,4499,pl
uczy,4499,pl
załatw,4499,pl
wysokie,4497,pl
oczekuję,4497,pl
domyślam,4496,pl
przyniósł,4493,pl
zdenerwowany,4492,pl
zależało,4491,pl
opiekę,4491,pl
brzuch,4491,pl
parą,4490,pl
spadł,4490,pl
przespać,4488,pl
przekonany,4487,pl
jennifer,4485,pl
przyjemności,4484,pl
prokurator,4483,pl
otwarty,4482,pl
właściwe,4482,pl
papier,4481,pl
urazy,4480,pl
baby,4480,pl
uprawiać,4479,pl
dziwką,4479,pl
pytałem,4478,pl
planów,4477,pl
pas,4476,pl
matthew,4472,pl
obszar,4471,pl
niedorzeczne,4469,pl
hannah,4468,pl
okręt,4468,pl
współpracować,4467,pl
punkty,4466,pl
ślepy,4464,pl
kawałków,4463,pl
złamać,4462,pl
quinn,4462,pl
nastąpi,4461,pl
ulicę,4460,pl
wideo,4457,pl
pojedziesz,4455,pl
obiecałeś,4455,pl
racje,4454,pl
zginęli,4452,pl
łap,4451,pl
interesów,4450,pl
złap,4449,pl
kupiłam,4448,pl
nienawidzisz,4444,pl
ciałem,4444,pl
jess,4444,pl
zapłaci,4442,pl
homer,4442,pl
wirus,4440,pl
stoję,4439,pl
ramiona,4438,pl
wyjaśnia,4438,pl
silne,4438,pl
dostarczyć,4436,pl
drań,4435,pl
formie,4435,pl
dzielnicy,4431,pl
pozostałe,4430,pl
królowej,4429,pl
zbudować,4427,pl
większego,4424,pl
teddy,4424,pl
leków,4421,pl
powtarzać,4420,pl
dodatkowe,4420,pl
nazwę,4419,pl
otwarcie,4418,pl
zwykłe,4416,pl
twe,4414,pl
pilnować,4414,pl
potrzebujecie,4411,pl
poważnego,4411,pl
allison,4409,pl
obserwować,4408,pl
phoebe,4407,pl
ilości,4406,pl
chciałaby,4406,pl
jadą,4404,pl
zwolniony,4403,pl
miller,4402,pl
data,4401,pl
uczynić,4395,pl
shawn,4395,pl
ochoty,4395,pl
komandorze,4390,pl
mięsa,4388,pl
emocje,4388,pl
sydney,4387,pl
pomogła,4387,pl
cięcie,4386,pl
zombie,4386,pl
twierdzisz,4383,pl
pada,4382,pl
książek,4381,pl
trop,4380,pl
białym,4380,pl
ostrzeżenie,4379,pl
poszukiwania,4377,pl
amerykanie,4376,pl
kamer,4376,pl
godzinie,4375,pl
prezydentem,4374,pl
jebany,4372,pl
zdrowy,4370,pl
pozostali,4369,pl
zranić,4368,pl
posiłek,4365,pl
robiłaś,4363,pl
dzieło,4363,pl
kochałam,4363,pl
odwrócić,4362,pl
trzymają,4362,pl
raj,4361,pl
zakończenie,4360,pl
szczera,4360,pl
pasują,4359,pl
trafi,4357,pl
planetę,4357,pl
oświadczenie,4357,pl
włóż,4356,pl
leć,4355,pl
lekarstwa,4355,pl
traci,4354,pl
różnicy,4353,pl
carlos,4353,pl
powrocie,4350,pl
lubił,4347,pl
podobają,4346,pl
zaczynać,4345,pl
ann,4345,pl
zgodzić,4343,pl
klatce,4340,pl
hill,4339,pl
steven,4338,pl
justin,4337,pl
pocałunek,4334,pl
megan,4332,pl
davis,4331,pl
brad,4330,pl
podejrzanych,4330,pl
stracę,4328,pl
prawdziwej,4326,pl
słyszycie,4325,pl
ludzkości,4324,pl
stałem,4322,pl
odpuścić,4322,pl
trwało,4321,pl
todd,4320,pl
nauka,4318,pl
kumpla,4316,pl
kontakcie,4316,pl
powstrzyma,4315,pl
poznaj,4315,pl
podobnego,4314,pl
rozmiar,4312,pl
świeże,4311,pl
zaczęły,4310,pl
zmieniłeś,4309,pl
przyniesie,4309,pl
lekcji,4309,pl
ekipa,4307,pl
gus,4306,pl
linie,4305,pl
bitwy,4304,pl
chorobę,4302,pl
ali,4302,pl
dowiedzą,4301,pl
byłabym,4297,pl
dbam,4297,pl
burza,4297,pl
aparat,4296,pl
fanem,4295,pl
lód,4294,pl
radości,4294,pl
gordon,4294,pl
zaczekajcie,4294,pl
zadowolona,4294,pl
poczułem,4293,pl
uzyskać,4289,pl
spotykamy,4288,pl
należą,4288,pl
biorą,4288,pl
odejdę,4286,pl
prędkość,4285,pl
audrey,4285,pl
mistrza,4284,pl
zaprosił,4280,pl
ethan,4280,pl
umierają,4279,pl
chuj,4275,pl
diabeł,4275,pl
wybiera,4274,pl
złapał,4273,pl
bałam,4273,pl
pij,4273,pl
lepszą,4272,pl
energię,4272,pl
powinnyśmy,4272,pl
umierać,4271,pl
niemcy,4271,pl
smutna,4270,pl
jezusa,4270,pl
psem,4268,pl
poradzimy,4266,pl
głębi,4266,pl
ian,4265,pl
tańca,4264,pl
próbowaliśmy,4263,pl
pijesz,4263,pl
szczyt,4263,pl
przestrzeń,4261,pl
wspaniałym,4261,pl
dyrektora,4258,pl
wróg,4256,pl
książce,4256,pl
spałem,4255,pl
zawiera,4255,pl
piję,4254,pl
zbierać,4253,pl
julian,4249,pl
zabierzemy,4249,pl
kurwy,4247,pl
postaraj,4247,pl
tatusia,4245,pl
wyspę,4245,pl
dochodzenie,4245,pl
wezwanie,4245,pl
słyszeliśmy,4245,pl
humoru,4242,pl
marie,4236,pl
przynosi,4235,pl
prokuratora,4233,pl
rządzi,4233,pl
bije,4232,pl
delikatnie,4232,pl
szczegółów,4231,pl
stu,4230,pl
agenci,4227,pl
przyjaźni,4226,pl
przeszła,4225,pl
tył,4222,pl
wesele,4220,pl
anne,4220,pl
zabawna,4220,pl
odchodź,4216,pl
zestaw,4215,pl
nicole,4215,pl
wzdłuż,4215,pl
przejdźmy,4215,pl
pierwszych,4213,pl
przerwać,4212,pl
dziwko,4212,pl
know,4211,pl
posiadanie,4210,pl
wracajmy,4210,pl
powtórzy,4210,pl
zębów,4210,pl
siedmiu,4209,pl
traktować,4209,pl
wybuch,4208,pl
toma,4208,pl
bart,4208,pl
kasa,4207,pl
wątpienia,4207,pl
miss,4205,pl
miałaby,4205,pl
wyjeżdżam,4204,pl
russell,4204,pl
rodzinne,4203,pl
cudowna,4203,pl
skończone,4200,pl
stworzenia,4197,pl
dobro,4196,pl
pułapka,4195,pl
lauren,4195,pl
poślubić,4192,pl
udawaj,4190,pl
celowo,4189,pl
policjantem,4187,pl
strażnik,4186,pl
piłka,4186,pl
moce,4184,pl
penny,4182,pl
amanda,4181,pl
stali,4180,pl
ciężarówki,4179,pl
gazu,4178,pl
hello,4177,pl
pozostało,4177,pl
zwykła,4177,pl
znajdziecie,4176,pl
pańskim,4176,pl
model,4176,pl
ooh,4175,pl
zrozumie,4175,pl
oczekuje,4173,pl
łzy,4173,pl
walczy,4172,pl
kazała,4172,pl
próbowali,4171,pl
pogodzić,4170,pl
white,4169,pl
czegokolwiek,4169,pl
drinki,4168,pl
grant,4168,pl
wybaczy,4166,pl
imieniem,4163,pl
internecie,4159,pl
sędziego,4158,pl
domku,4158,pl
waż,4157,pl
rzeczami,4157,pl
sceny,4157,pl
kariery,4157,pl
szoku,4156,pl
całość,4154,pl
największe,4152,pl
ameryka,4152,pl
ser,4152,pl
mieszkańców,4149,pl
zmieniłem,4148,pl
jakbyśmy,4144,pl
nagroda,4143,pl
włączyć,4143,pl
marzeń,4143,pl
granice,4142,pl
pierdolony,4142,pl
oczyścić,4142,pl
poczekam,4141,pl
samotnie,4139,pl
potrzebowałem,4139,pl
wstań,4138,pl
sprzedaje,4137,pl
oliver,4137,pl
honor,4135,pl
malcolm,4133,pl
usług,4132,pl
with,4130,pl
this,4129,pl
trening,4129,pl
córce,4128,pl
keith,4127,pl
nagrody,4125,pl
ciocia,4125,pl
klatki,4125,pl
postaci,4123,pl
wyścig,4123,pl
magazynu,4122,pl
skóra,4121,pl
góra,4121,pl
policją,4118,pl
rozum,4118,pl
stolik,4118,pl
hałas,4118,pl
straż,4117,pl
wdzięczna,4117,pl
przestępstwa,4116,pl
lecę,4115,pl
patrzył,4114,pl
odwagę,4112,pl
nauczyciel,4112,pl
niezależnie,4112,pl
wolałabym,4110,pl
zastanawiałam,4109,pl
narzędzia,4109,pl
nadaje,4108,pl
mario,4108,pl
plemię,4106,pl
wypuścić,4106,pl
konsekwencje,4106,pl
wyobrażasz,4105,pl
burmistrz,4104,pl
odpowiednie,4104,pl
jacy,4102,pl
tracy,4102,pl
sekcji,4101,pl
zobaczą,4101,pl
organizacji,4100,pl
dennis,4099,pl
rory,4098,pl
bonnie,4097,pl
następnej,4096,pl
numeru,4095,pl
zarówno,4093,pl
każę,4093,pl
zabiłam,4092,pl
normalny,4092,pl
mogliby,4092,pl
chore,4087,pl
południowej,4086,pl
doprowadzić,4086,pl
dnie,4085,pl
odsunąć,4084,pl
dostajesz,4083,pl
pierce,4083,pl
śmiać,4082,pl
siak,4080,pl
miałbyś,4080,pl
poprawki,4080,pl
używają,4079,pl
miastem,4078,pl
sorry,4076,pl
rozdział,4072,pl
śnieg,4071,pl
pośród,4071,pl
trener,4070,pl
potworem,4067,pl
zostawisz,4067,pl
gada,4066,pl
dzwonisz,4066,pl
przemyśleć,4065,pl
martwego,4064,pl
porządek,4063,pl
tymczasem,4063,pl
mickey,4063,pl
kluczem,4063,pl
przyniosłam,4062,pl
służbie,4061,pl
rob,4061,pl
dylan,4059,pl
potwora,4058,pl
wiedz,4057,pl
plecach,4057,pl
stołu,4057,pl
źli,4057,pl
rozmów,4056,pl
zauważyłeś,4055,pl
jesz,4054,pl
pije,4054,pl
grają,4053,pl
whisky,4053,pl
dotykać,4053,pl
najgorszy,4053,pl
dostaję,4052,pl
spokojny,4052,pl
lotnisku,4051,pl
drobne,4051,pl
wniosek,4051,pl
niemu,4049,pl
planeta,4048,pl
ryba,4047,pl
zielone,4046,pl
złość,4046,pl
dziewczynami,4045,pl
chleb,4045,pl
dziesięciu,4045,pl
porno,4044,pl
gościu,4044,pl
fałszywe,4043,pl
szybkie,4042,pl
wezwij,4042,pl
siedź,4038,pl
nielegalne,4037,pl
zajął,4037,pl
pracowałam,4034,pl
widocznie,4034,pl
dziewczęta,4034,pl
pomyślę,4031,pl
emeryturę,4030,pl
cele,4029,pl
zakaz,4026,pl
karę,4026,pl
spotka,4025,pl
szukałam,4025,pl
zamordowany,4024,pl
nogach,4024,pl
magazyn,4023,pl
wierzą,4020,pl
czekałam,4019,pl
pojawiła,4018,pl
odmówić,4013,pl
taaa,4012,pl
lunchu,4011,pl
madame,4011,pl
haven,4010,pl
janet,4010,pl
przeciwnym,4009,pl
pewnych,4009,pl
września,4008,pl
tamtą,4008,pl
róbcie,4007,pl
wisi,4005,pl
zauważyć,4004,pl
zniknąć,4004,pl
osobności,4003,pl
powiedzą,4003,pl
ron,4002,pl
zrezygnować,4000,pl
zjemy,3998,pl
księżniczka,3997,pl
brachu,3997,pl
stracisz,3995,pl
kość,3995,pl
oskarżenia,3994,pl
myli,3991,pl
śledzić,3990,pl
chodził,3989,pl
lekarzy,3986,pl
wyszłam,3986,pl
miles,3985,pl
spróbuje,3984,pl
stopnia,3983,pl
tabletki,3983,pl
smutny,3982,pl
walker,3982,pl
przyjechałeś,3982,pl
kitty,3981,pl
rozpocząć,3981,pl
randce,3980,pl
przygotujcie,3979,pl
pragniesz,3979,pl
zauważyłam,3978,pl
poświęcić,3978,pl
ceny,3977,pl
cios,3977,pl
włożyć,3977,pl
jersey,3976,pl
bylo,3976,pl
czarnych,3975,pl
myślenia,3975,pl
odwołać,3972,pl
dowódca,3968,pl
hasło,3966,pl
kanapie,3965,pl
noszę,3964,pl
zastrzelił,3962,pl
dusze,3962,pl
anthony,3960,pl
prośbę,3958,pl
skarb,3957,pl
tamto,3957,pl
minie,3956,pl
miłej,3956,pl
connor,3956,pl
szczęśliwe,3955,pl
odkryć,3954,pl
wzięłam,3953,pl
zniknie,3953,pl
sztukę,3953,pl
sprawdźcie,3953,pl
liczby,3952,pl
posterunku,3951,pl
najwidoczniej,3951,pl
black,3950,pl
wychodź,3950,pl
ciążę,3948,pl
blake,3948,pl
rebecca,3947,pl
liam,3947,pl
rozmawiałaś,3947,pl
wracają,3946,pl
krótkie,3946,pl
wszelki,3945,pl
prochy,3944,pl
pilot,3943,pl
pocałuj,3942,pl
adwokat,3941,pl
otworzę,3941,pl
psów,3941,pl
trzecie,3940,pl
twierdzą,3940,pl
lord,3940,pl
kule,3939,pl
wrócili,3939,pl
zadziałało,3938,pl
zazdrosna,3938,pl
długą,3938,pl
zgubiłem,3938,pl
martwe,3937,pl
obiecał,3935,pl
sprawdzimy,3935,pl
wydał,3935,pl
koszulę,3934,pl
pełny,3933,pl
pamiętacie,3932,pl
samolocie,3932,pl
czarnym,3932,pl
pałacu,3932,pl
wygodnie,3931,pl
zaklęcie,3929,pl
wpadnę,3929,pl
światu,3928,pl
ustach,3928,pl
get,3925,pl
zrozumiał,3925,pl
krzesło,3925,pl
planuje,3924,pl
tatuaż,3923,pl
niezwykłe,3923,pl
ptaki,3922,pl
stanowi,3921,pl
spotkam,3920,pl
poczekajcie,3919,pl
płynie,3919,pl
spotkajmy,3917,pl
stanley,3916,pl
zabierzesz,3914,pl
pobytu,3913,pl
klasa,3911,pl
wirusa,3910,pl
największą,3909,pl
glina,3909,pl
wojsko,3908,pl
białych,3908,pl
neil,3907,pl
wsi,3906,pl
jacyś,3905,pl
przysięgłych,3902,pl
kochała,3902,pl
wściekła,3900,pl
geniuszem,3897,pl
chodzą,3896,pl
morzu,3895,pl
wyrwać,3895,pl
lewis,3895,pl
kogokolwiek,3894,pl
mówiliśmy,3894,pl
miewa,3894,pl
dadzą,3892,pl
linda,3892,pl
noce,3892,pl
mocne,3892,pl
mozesz,3888,pl
karetkę,3887,pl
obiekt,3886,pl
zabawnie,3886,pl
klienci,3886,pl
tajemnice,3885,pl
opinii,3885,pl
policjanta,3885,pl
przeżyje,3884,pl
zdecydowałem,3884,pl
wywiadu,3884,pl
zajmować,3884,pl
postanowiłem,3884,pl
lubiłem,3881,pl
młode,3879,pl
zwariowałeś,3879,pl
młodszy,3878,pl
szaleństwa,3878,pl
sposoby,3877,pl
wygrałeś,3877,pl
mieszać,3877,pl
bogów,3875,pl
ulicach,3875,pl
zajebiście,3873,pl
racji,3873,pl
kupy,3872,pl
imponujące,3872,pl
earl,3872,pl
dzisiejszego,3871,pl
wydają,3870,pl
pannę,3870,pl
zwykłym,3868,pl
poszliśmy,3867,pl
stanowiska,3867,pl
znalezienie,3867,pl
palić,3865,pl
ruszajmy,3865,pl
zniszczy,3864,pl
bogowie,3864,pl
kopię,3864,pl
kolejnym,3863,pl
heather,3863,pl
stały,3863,pl
podłogę,3861,pl
harvey,3861,pl
kryzys,3856,pl
złaź,3855,pl
szczycie,3855,pl
prowadzą,3855,pl
pizzę,3854,pl
uważamy,3853,pl
ciesz,3853,pl
pomagasz,3853,pl
zostańcie,3852,pl
sprawami,3851,pl
pomagam,3848,pl
dno,3848,pl
just,3846,pl
cień,3845,pl
wyczuwam,3845,pl
przyprowadź,3845,pl
trudny,3844,pl
wydawać,3843,pl
ponoć,3842,pl
interesach,3842,pl
prosta,3840,pl
spodziewać,3840,pl
kostium,3838,pl
bohatera,3838,pl
zjem,3836,pl
dotyczące,3835,pl
dama,3830,pl
booth,3827,pl
partnerem,3827,pl
wypić,3827,pl
dziewczynkę,3826,pl
naszyjnik,3826,pl
spytaj,3826,pl
niebieskie,3825,pl
zapłacisz,3822,pl
najwięcej,3820,pl
kilo,3820,pl
urocza,3820,pl
czarnej,3820,pl
teorii,3817,pl
nauczycielem,3817,pl
przyjaciółkę,3815,pl
zabójcę,3815,pl
dziwki,3815,pl
sprzedał,3814,pl
przejdziemy,3813,pl
zabito,3812,pl
chase,3812,pl
wizyty,3812,pl
prywatne,3811,pl
pustyni,3811,pl
jeździ,3810,pl
wejdziesz,3809,pl
pomogą,3809,pl
bla,3808,pl
mmm,3808,pl
skrzydła,3808,pl
czytasz,3805,pl
trójka,3804,pl
wielkości,3804,pl
zegar,3803,pl
wybory,3802,pl
włącz,3802,pl
grupie,3801,pl
ciekawa,3801,pl
travis,3796,pl
trenerze,3795,pl
zapobiec,3794,pl
jules,3793,pl
wszechświat,3793,pl
niesprawiedliwe,3792,pl
żołnierz,3790,pl
junior,3789,pl
inspektorze,3787,pl
zostałaś,3787,pl
porwał,3785,pl
pierścień,3784,pl
głównej,3784,pl
nudne,3782,pl
widząc,3781,pl
przeczytaj,3780,pl
zabiłaś,3780,pl
carla,3780,pl
halloween,3779,pl
oferta,3777,pl
służy,3776,pl
pierdolę,3776,pl
detektywem,3775,pl
zabrałeś,3774,pl
wskakuj,3774,pl
okaże,3774,pl
sugeruje,3773,pl
terapii,3773,pl
smak,3773,pl
prąd,3773,pl
opisać,3772,pl
centów,3772,pl
dokumentów,3771,pl
jadł,3771,pl
środków,3770,pl
poszedłeś,3768,pl
gangu,3768,pl
podejście,3766,pl
wola,3766,pl
dowiedziałam,3764,pl
napisała,3763,pl
bawisz,3763,pl
żołnierzem,3762,pl
martwych,3761,pl
spróbujesz,3760,pl
proponuję,3759,pl
marshall,3757,pl
wzięli,3756,pl
dick,3755,pl
debbie,3753,pl
czytałam,3751,pl
masę,3751,pl
przeciwieństwie,3750,pl
uczę,3748,pl
zamknijcie,3746,pl
duchem,3746,pl
tożsamości,3745,pl
zoo,3744,pl
wyjątkowo,3743,pl
zostawiaj,3743,pl
zachowania,3743,pl
żałosne,3741,pl
wydarzenia,3740,pl
urodziła,3740,pl
poprosiłem,3738,pl
wyciągnij,3738,pl
studio,3734,pl
ludzkiej,3734,pl
poradzi,3734,pl
rozwód,3733,pl
ekscytujące,3732,pl
zabrałem,3730,pl
detektywa,3729,pl
północnej,3729,pl
sok,3728,pl
wytrzymać,3727,pl
sammy,3726,pl
zacząłeś,3725,pl
owen,3724,pl
zobaczyła,3724,pl
rozumieć,3722,pl
wade,3720,pl
stosunku,3719,pl
zadzwoniłem,3718,pl
davida,3718,pl
zatrzyma,3717,pl
paliwa,3717,pl
świątyni,3716,pl
tunel,3716,pl
języka,3716,pl
kanał,3715,pl
jamesa,3714,pl
znaki,3710,pl
like,3710,pl
generała,3708,pl
załoga,3707,pl
poznałeś,3706,pl
zobaczycie,3706,pl
charakter,3706,pl
sprawka,3705,pl
zgodzi,3704,pl
przerażony,3702,pl
zaakceptować,3702,pl
snów,3701,pl
termin,3701,pl
zamieszany,3700,pl
zdenerwowana,3699,pl
pogoda,3698,pl
mieszkańcy,3697,pl
skończona,3697,pl
popracować,3697,pl
przyjadę,3695,pl
spotykam,3694,pl
klientem,3693,pl
statki,3692,pl
lubimy,3691,pl
zbytnio,3691,pl
okazać,3690,pl
kupa,3689,pl
nosił,3688,pl
zadzwonisz,3687,pl
niebezpieczna,3686,pl
większa,3686,pl
byl,3684,pl
ptak,3684,pl
scena,3684,pl
przyznaj,3684,pl
przedstawia,3684,pl
franka,3684,pl
działanie,3684,pl
stań,3683,pl
odchodzi,3683,pl
urodzin,3681,pl
zimna,3681,pl
kurczę,3680,pl
czują,3679,pl
zemsta,3676,pl
wieczność,3675,pl
uczniów,3674,pl
usłyszałam,3674,pl
umówić,3674,pl
władze,3672,pl
kłamcą,3670,pl
daisy,3670,pl
mielibyśmy,3669,pl
siostrze,3669,pl
papieru,3669,pl
stają,3668,pl
zmianie,3668,pl
ostrzegam,3668,pl
porównaniu,3667,pl
widoku,3666,pl
zeznanie,3665,pl
april,3665,pl
stone,3665,pl
puls,3664,pl
spust,3664,pl
nieruchomości,3664,pl
dupsko,3663,pl
maskę,3662,pl
złamał,3661,pl
czarnego,3660,pl
armię,3660,pl
zapytał,3659,pl
wyjątkowa,3658,pl
staramy,3658,pl
wejścia,3657,pl
nerwy,3657,pl
opinię,3656,pl
kolejce,3656,pl
mleka,3655,pl
skok,3655,pl
rzeczywistość,3654,pl
otwierać,3654,pl
szczęśliwego,3652,pl
doskonałe,3651,pl
dajmy,3651,pl
jednostka,3650,pl
doktorem,3650,pl
papierosa,3650,pl
zajęć,3650,pl
domek,3648,pl
dowiedz,3648,pl
zginiesz,3648,pl
pomogło,3647,pl
zachowuj,3644,pl
bum,3643,pl
zrobicie,3643,pl
używając,3642,pl
zginęło,3641,pl
pełnym,3640,pl
dużej,3639,pl
stacja,3639,pl
przychodzisz,3638,pl
zidentyfikować,3635,pl
ocean,3634,pl
kradzieży,3633,pl
burmistrza,3632,pl
pranie,3631,pl
zaś,3631,pl
powtórz,3630,pl
wskazują,3630,pl
przedstawię,3630,pl
nina,3629,pl
zamówienie,3629,pl
kroku,3629,pl
kupiłeś,3628,pl
obsesję,3625,pl
winić,3625,pl
przerażona,3624,pl
nago,3623,pl
zagrożenia,3622,pl
niewinnych,3621,pl
więźniów,3620,pl
leczenie,3620,pl
gruby,3620,pl
ciekawy,3620,pl
sex,3618,pl
kieruje,3618,pl
stanach,3616,pl
sąsiadów,3615,pl
istoty,3613,pl
współpracy,3613,pl
nauczyłeś,3613,pl
planie,3613,pl
znajomo,3612,pl
zmienisz,3612,pl
żywego,3612,pl
jakiekolwiek,3611,pl
żarcie,3611,pl
robiąc,3611,pl
kolegów,3610,pl
szukaj,3610,pl
mapę,3609,pl
cukru,3609,pl
ulubiona,3608,pl
niezłą,3608,pl
straszna,3608,pl
grałem,3607,pl
sandy,3607,pl
rower,3606,pl
prosty,3606,pl
ładunek,3606,pl
ciasteczka,3605,pl
postępy,3604,pl
pochodzą,3603,pl
oddał,3603,pl
wieczora,3603,pl
przyczyną,3603,pl
dowiedziała,3602,pl
zdarzyć,3602,pl
nieporozumienie,3600,pl
ostry,3599,pl
tkwi,3599,pl
idziecie,3598,pl
kolejnej,3598,pl
mieszkają,3598,pl
erica,3597,pl
katastrofa,3597,pl
terytorium,3596,pl
walcz,3594,pl
ruszajcie,3594,pl
clay,3593,pl
starałem,3593,pl
więź,3593,pl
zniszczył,3592,pl
zamknął,3592,pl
wspomnień,3592,pl
dorwać,3589,pl
zadbać,3588,pl
prawdopodobne,3588,pl
imiona,3588,pl
ćwiczenia,3585,pl
konkurs,3585,pl
przesłuchania,3585,pl
przyjeżdża,3581,pl
odbiorę,3581,pl
znała,3580,pl
zapasy,3580,pl
dzieciństwa,3579,pl
błędów,3579,pl
lek,3578,pl
jebać,3578,pl
świętować,3577,pl
doktorku,3577,pl
salę,3577,pl
wpływem,3577,pl
koszt,3576,pl
spotkało,3575,pl
murphy,3574,pl
totalnie,3574,pl
dziennik,3573,pl
prosisz,3573,pl
traktuje,3572,pl
eli,3571,pl
leslie,3570,pl
ton,3569,pl
cindy,3569,pl
teorię,3568,pl
kontynuuj,3568,pl
spadamy,3567,pl
zgadzasz,3566,pl
grzechy,3564,pl
zgłoś,3564,pl
senator,3563,pl
ruth,3561,pl
zostaję,3560,pl
notatki,3560,pl
czytam,3559,pl
mać,3557,pl
słabe,3557,pl
pozwolenia,3555,pl
dniach,3554,pl
pozwoliłeś,3553,pl
śpij,3553,pl
jill,3552,pl
jen,3551,pl
moj,3550,pl
wzywa,3549,pl
zabójstw,3549,pl
policjantów,3549,pl
piszesz,3549,pl
ciszej,3549,pl
schodach,3548,pl
braku,3547,pl
europie,3547,pl
przywitać,3546,pl
wpadła,3546,pl
out,3545,pl
zamówić,3545,pl
nisko,3543,pl
kolejnych,3543,pl
wybuchu,3543,pl
wzrostu,3543,pl
osobistego,3542,pl
oskarżenie,3541,pl
starsza,3540,pl
śpię,3540,pl
trudna,3539,pl
myśląc,3539,pl
odwal,3539,pl
przejmować,3538,pl
marynarki,3538,pl
sekrety,3538,pl
diane,3537,pl
balu,3537,pl
typem,3534,pl
dale,3534,pl
będe,3531,pl
zadawać,3531,pl
odebrał,3530,pl
patrzą,3529,pl
opuść,3529,pl
obiecać,3529,pl
skończyły,3529,pl
znajomy,3528,pl
testów,3527,pl
sos,3527,pl
strażników,3525,pl
odcisków,3525,pl
olivia,3523,pl
stworzenie,3523,pl
rynek,3523,pl
ken,3523,pl
wolnym,3523,pl
zdobył,3522,pl
joan,3521,pl
kampanii,3521,pl
transport,3521,pl
kroki,3520,pl
sugeruję,3520,pl
alison,3520,pl
wybrałem,3520,pl
uważał,3520,pl
diego,3518,pl
prawdziwych,3518,pl
pogadam,3517,pl
przebrać,3516,pl
potrzebowali,3516,pl
przywrócić,3516,pl
pierwsi,3515,pl
edward,3515,pl
znajdźcie,3514,pl
stwierdzić,3514,pl
logan,3513,pl
agentka,3512,pl
zrobiłby,3511,pl
ubrać,3510,pl
may,3509,pl
odległość,3509,pl
kumplami,3508,pl
żartowałem,3508,pl
młodej,3508,pl
tematu,3507,pl
wysłuchać,3506,pl
efekt,3504,pl
pam,3504,pl
symbol,3503,pl
kutas,3502,pl
publicznie,3502,pl
młodym,3502,pl
napij,3501,pl
spalić,3501,pl
piper,3500,pl
własność,3499,pl
interesu,3498,pl
śliczna,3498,pl
mordę,3498,pl
relacje,3496,pl
życzenia,3496,pl
zginiemy,3495,pl
popatrzeć,3495,pl
złapali,3495,pl
obrona,3494,pl
zaskoczona,3493,pl
bena,3492,pl
głęboki,3492,pl
zgonu,3491,pl
evan,3490,pl
amber,3487,pl
straży,3487,pl
gazecie,3486,pl
gang,3485,pl
kontrola,3485,pl
zmienię,3483,pl
przemoc,3481,pl
stracenia,3481,pl
używam,3478,pl
pomożemy,3478,pl
główną,3476,pl
odpowiedzialności,3476,pl
amerykański,3473,pl
otworzył,3473,pl
pobrać,3473,pl
odpowiadać,3473,pl
gorący,3473,pl
spałeś,3472,pl
kanapkę,3472,pl
niżej,3471,pl
cleveland,3470,pl
temperatura,3470,pl
tess,3469,pl
drużynę,3469,pl
dotrze,3468,pl
dorosły,3467,pl
deszczu,3467,pl
alfa,3467,pl
pilne,3466,pl
kart,3466,pl
jean,3466,pl
zainteresowana,3464,pl
wiara,3463,pl
przerwa,3462,pl
powiecie,3461,pl
przeszło,3461,pl
gapisz,3460,pl
zniosę,3459,pl
sprzedawać,3459,pl
tracę,3458,pl
zwrot,3458,pl
załatwił,3457,pl
członek,3457,pl
człowiekowi,3456,pl
kulę,3456,pl
płacze,3456,pl
